name,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
median,0.0,0.0,0.0,0.019696969696969685,0.01666666666666666,0.018274853801169583,0.016666666666666642,0.023603219696969623,0.022608024691358,0.0203472222222222,0.018497474747474728,0.023514911014910975,0.037762237762237735,0.0372066857739559,0.03605957338902552,0.03380585005221142,0.03181727063737545,0.03375334819455829,0.03197685618431838,0.03432538179615509,0.03382462665393455,0.03481239614946277,0.03511040791108033,0.036560099459021736,0.03708401649127856,0.042046422506316114,0.045525273947588804,0.047038225281968715,0.047368293587777985,0.04679237984364207,0.04861380841507064,0.0486523206274959,0.051106533081708344,0.05189945366080512,0.05483813853724748,0.05862884734555207,0.05981717704260176,0.054911242022676124,0.05770178481321891,0.055310506318806685,0.06170131004186725,0.06462330897395299,0.06722543140895404,0.07241911869976844,0.07387947335029038,0.07953099470992987,0.08391194709088223,0.08632311925205438,0.08749528042421553,0.09268046560940071,0.09125176552426062,0.091086183851945,0.09557367384494682,0.10232617644326293,0.10561214698043488,0.10877409287494785,0.11349838298560405,0.11342977438064916,0.10956396045601174,0.10407901062323582,0.10494668565512247,0.10175153904238235
American Philosophical Quarterly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003676470588235294,0.003472222222222222,0.003289473684210526,0.0055059523809523805,0.009778911564625847,0.011498917748917746,0.013172877846790887,0.012624007936507933,0.012119047619047616,0.014224310776942353,0.020540100250626553,0.02207856178908809,0.02207856178908809,0.030411895122421415,0.032764836298892,0.032764836298892,0.034764836298892,0.042264836298892,0.042264836298892,0.046074360108415806,0.04829658233063803,0.04829658233063803,0.05137350540756111,0.05537350540756111,0.06264623268028835,0.06856728531186727,0.07523395197853391,0.08229277550794567,0.08249327676107851,0.08118375295155471,0.08594565771345943,0.08644565771345941,0.08644565771345941,0.09311232438012607,0.09100706122223133,0.08469127174854713,0.09648614354341892,0.11187075892803428,0.10661434867162405,0.12140426463801056,0.12140426463801056,0.12130902654277247,0.11780902654277246,0.11780902654277246,0.11399950273324866,0.11177728051102644
Analysis,0.0,0.0,0.0,0.022727272727272724,0.05818181818181818,0.048484848484848485,0.05743145743145741,0.06587752525252524,0.05855780022446688,0.052702020202020194,0.056175390266299356,0.05149410774410774,0.05205790941085058,0.04833948731007554,0.045116854822737175,0.0422970513963161,0.039808989549473976,0.03759737901894764,0.04088172749163461,0.041962641117052876,0.03996442011147893,0.040312357725459325,0.04045000568824653,0.0387645887845696,0.03721400523318681,0.041424531548976254,0.046757864882309576,0.04983478795923265,0.04619842432286902,0.04095704501252418,0.04255704501252418,0.03971260056807975,0.03971260056807975,0.043923126883869186,0.04700004996079226,0.04536368632442863,0.04536368632442863,0.045867888005100894,0.04740634954356243,0.04883492097213386,0.05001139156036915,0.05122351277249036,0.05364775519673279,0.052574584465025456,0.05432990361396162,0.05699657028062829,0.05809180837586638,0.05961798406353275,0.06314739582823863,0.06759184027268306,0.06921464729022694,0.06760224418945177,0.06638578622880775,0.06989455815863231,0.07559747593051558,0.07777106083617595,0.08009262946362693,0.07805559242658991,0.07765458992032426,0.07826997453570889,0.07751997453570889,0.08239802331619668
Canadian Journal of Philosophy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00888888888888888,0.011746031746031735,0.014603174603174592,0.018813700918964033,0.023613700918964035,0.023613700918964035,0.025718964076858766,0.03460785296574765,0.04127451963241428,0.05016340852130316,0.05939417775207236,0.05939417775207236,0.066060844418739,0.066060844418739,0.07177513013302468,0.07177513013302468,0.07677513013302467,0.08041149376938832,0.08041149376938832,0.08930038265827718,0.09430038265827718,0.10001466837256286,0.10401466837256286,0.12401466837256286,0.12801466837256287,0.1324591128170073,0.12960196995986448,0.1267448271027216,0.12253430078693217,0.12273430078693216,0.12273430078693216,0.12062903762903744,0.11974014874014856,0.11751792651792638,0.11170596070596059,0.10247519147519137,0.10247519147519137,0.09580852480852474
Erkenntnis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00444444444444444,0.01244444444444444,0.015301587301587295,0.015301587301587295,0.022574314574314535,0.029240981240981175,0.034240981240981176,0.03634624439887591,0.03634624439887591,0.03998260803523954,0.03998260803523954,0.03998260803523954,0.04361897167160318,0.04628563833826985,0.04863857951474044,0.057210008086168995,0.06084637172253263,0.06465589553205643,0.06465589553205643,0.06665589553205643,0.0695130383891993,0.0747304296935471,0.0747304296935471,0.07820869056311232,0.08392297627739799,0.08170075405517575,0.07751027786469956,0.07675839816545145,0.08209173149878478,0.0764856708927242,0.07581900422605756,0.07481900422605756,0.07741962342110399,0.08357346957495011,0.08414763225437591,0.08414763225437591
Ethics,0.0,0.0,0.03333333333333333,0.025,0.02,0.016666666666666666,0.014285714285714287,0.0125,0.023456790123456778,0.0211111111111111,0.01919191919191918,0.023544973544973535,0.021733821733821726,0.0201814058956916,0.018835978835978828,0.01765873015873015,0.022222222222222216,0.020987654320987648,0.024269005847953207,0.023055555555555548,0.025925925925925918,0.027588383838383832,0.028459282263630082,0.034626420012449415,0.03875860459126176,0.04912897496163212,0.050868105396414724,0.054560413088722406,0.057523376051685365,0.057523376051685365,0.060281996741340535,0.06171056816991197,0.06558153591184744,0.06534761778319244,0.07249047492604956,0.0758947302451985,0.08192647627694452,0.08878361913408735,0.09838361913408736,0.10713361913408737,0.113800285800754,0.11874076199123017,0.12170372495419313,0.12477039162085982,0.13143705828752647,0.13610372495419315,0.14027039162085977,0.1401047601508805,0.14804593662146875,0.1569286952421584,0.1560821343955976,0.16234300396081497,0.1568729184907295,0.15890995552776654,0.16290995552776655,0.1734846681714447,0.17440903791934384,0.17976883940817756,0.18187410256607234,0.17758838828035806,0.17418413296120913,0.16529524407232024
The Journal of Philosophy,0.0416666666666666,0.0208333333333333,0.04419191919191917,0.06255570409982163,0.06769162210338671,0.08711143947212041,0.07466694811896035,0.08033357960409031,0.08529651520363583,0.09494868186509034,0.08907180445035762,0.09427541670575706,0.09491300792562975,0.09123909742162514,0.09071204648240568,0.09198698802169976,0.09010540049101154,0.08864564419895771,0.08792745239901256,0.08597010416930584,0.08457170747481059,0.08340133574467214,0.08068098781374436,0.080463934076222,0.08057871004650645,0.08096332543112184,0.08318554765334404,0.08171134617914257,0.07895668333839653,0.0782844144308335,0.07548742194963051,0.08154802801023657,0.08174802801023656,0.08061899575217205,0.07791769705087337,0.08263150176467807,0.08122205849476966,0.08397663724934842,0.08459044799103639,0.0881142575148459,0.09033647973706811,0.09168647973706812,0.09640601552043364,0.1019774440918622,0.10464160919505171,0.10933397999078584,0.11269532452860094,0.11549835483163125,0.11421861734188557,0.1125519506752189,0.11777339589666411,0.116662284785553,0.11631830444157265,0.11436708492937753,0.11817660873890132,0.11741470397699655,0.12385409791639052,0.11885409791639052,0.11498313017445504,0.11041170160302646,0.10448577567710055,0.0998346128864029
Mind,0.0,0.02777777777777775,0.0185185185185185,0.05555555555555537,0.0444444444444443,0.03703703703703692,0.03174603174603164,0.039141414141414047,0.03479236812570138,0.04559884559884544,0.05281713236258676,0.06356721981721962,0.06202191528278466,0.061351176973112063,0.06059443184157127,0.060096753535683584,0.06167673990059222,0.06151822820676847,0.058280426722201704,0.05936640538609163,0.06334215478947497,0.06228114775358975,0.059573271764303236,0.05709105210745727,0.0609612561770051,0.0609612561770051,0.062217294824348096,0.07221729482434809,0.0710051736122269,0.0727443040470095,0.07582122712393258,0.08010694140964686,0.07932772063042608,0.07932772063042608,0.07543161673432222,0.07757447387717933,0.07178322808593357,0.07129409765115097,0.06918883449325623,0.07026575757017929,0.074042847353461,0.07204606796537727,0.07344312678890669,0.07344312678890669,0.07178158832736821,0.0703530168987968,0.07171597986175977,0.0760403041860841,0.0810403041860841,0.07841586979694384,0.08241586979694385,0.08364349128031978,0.0774530150898436,0.07390323154006008,0.0754974344386108,0.07353162247279883,0.07257924152041789,0.08148680454562796,0.08148680454562796,0.07966862272744613,0.07768705590716965,0.07984193806205181
Nous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00219298245614035,0.0047719298245613995,0.0047719298245613995,0.007848852901484476,0.007848852901484476,0.01051551956815114,0.013182186234817803,0.013182186234817803,0.015535127411288392,0.015535127411288392,0.015535127411288392,0.015535127411288392,0.021249413125574074,0.021249413125574074,0.023154175030335976,0.028868460744621655,0.030607591179404262,0.03296053235587485,0.035065795513769586,0.035065795513769586,0.0388753193232934,0.04593414285270516,0.05224993232638936,0.054674174750631785,0.059245603322060345,0.05919162221544766,0.06024588578133913,0.06405540959086294,0.06440705794251128,0.06804342157887491,0.07153060106605437,0.07435413047781907,0.08086575838479579,0.08101281720832519,0.08215567435118233,0.08590567435118233,0.09701678546229342,0.09463583308134106,0.09463583308134106
The Philosophical Quarterly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272624,0.02020202020202011,0.018181818181818098,0.016528925619834635,0.023484848484848414,0.037062937062937,0.0415584415584415,0.03878787878787873,0.04261363636363631,0.040106951871657706,0.03787878787878783,0.050922761449077154,0.05222277722277714,0.0497359783074068,0.04747525202070649,0.05162229075272542,0.049471361971361864,0.05112887112887102,0.06567432567432555,0.06931068931068918,0.07331068931068918,0.07616783216783203,0.07616783216783203,0.0790249750249749,0.08652497502497489,0.0836966921966921,0.08569669219669208,0.08969669219669209,0.0914358226314747,0.08917495306625733,0.08732879922010345,0.08904308493438912,0.0910430849343891,0.0927573706486748,0.0927573706486748,0.0927573706486748,0.08132879922010339,0.08868665875187595,0.09188665875187596,0.09760094446616163,0.09938665875187595,0.09938665875187595,0.10075029511551233,0.08896346125971297,0.0881842404804922,0.08918424048049217,0.08985650938805521,0.09318984272138855,0.09722925158838364,0.0943446362037682,0.0943446362037682,0.09714463620376822,0.09866187758307854,0.1054075956331444,0.1036684651983618
