name,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Ethics,0.0,0.0,0.03333333333333333,0.025,0.02,0.016666666666666666,0.014285714285714287,0.0125,0.02345679012345679,0.021111111111111112,0.021111111111111112,0.028253968253968254,0.01825396825396825,0.01825396825396825,0.01825396825396825,0.01825396825396825,0.02777777777777778,0.02777777777777778,0.025,0.025,0.03333333333333333,0.032440476190476186,0.037202380952380945,0.05484943977591036,0.06864254322418621,0.09456846915011215,0.08939248571325915,0.10862325494402839,0.10769732901810247,0.10769732901810247,0.10626054740890704,0.10358197598033562,0.10849749057326956,0.10137674753921384,0.10544078694808083,0.08802549932002726,0.10589989545529295,0.10381198336738087,0.12040457595997345,0.14227957595997345,0.15204969090250223,0.17035326233107365,0.16808325038364233,0.17355693459416865,0.17236645840369244,0.18385582010582008,0.17830026455026454,0.1655052334943639,0.17900523349436392,0.19313023349436392,0.20027309063722107,0.19839809063722108,0.1965462387853692,0.19304623878536922,0.18637957211870257,0.19971290545203588,0.1889285917265457,0.20765768871651225,0.1859471624007228,0.15709001954357993,0.13328049573405612,0.11328049573405612
Feminist Studies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07777777777777778,0.16111111111111112,0.2611111111111111,0.33333333333333337,0.4333333333333334,0.4333333333333334,0.5333333333333334,0.6250000000000001,0.7250000000000001,0.8166666666666668,0.8388888888888889,0.8324786324786325,0.8324786324786325,0.8552564102564102,0.8552564102564102,0.9552564102564102,0.9552564102564102,0.9524786324786326,0.9524786324786325,0.9531196581196582,0.9531196581196582,0.962863247863248,0.9537723387723389,0.958772338772339,0.9510800310800309,0.9510800310800311,0.9395415695415696,0.9395415695415696,0.9295415695415696,0.9313515242927008,0.9313515242927008,0.937542000483177,0.9466329095740861,0.9466329095740861,0.9543252172663937,0.925753788694965,0.9247922502334266,0.8359033613445378,0.7459033613445378,0.6517857142857143
Harvard Law Review,0.0,0.0,0.0,0.007352941176470589,0.011287758346581878,0.00940646528881823,0.013353689824278061,0.011684478596243303,0.010386203196660714,0.009347582876994642,0.013514249543661308,0.02505271108212285,0.02505271108212285,0.02211153461153461,0.02274216524216524,0.02274216524216524,0.01903846153846154,0.01903846153846154,0.01903846153846154,0.022884615384615385,0.01871794871794872,0.007179487179487179,0.007179487179487179,0.007179487179487179,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.008846153846153847,0.011666666666666669,0.01601449275362319,0.01601449275362319,0.028014492753623187,0.032362318840579704,0.032362318840579704,0.0414532279314888,0.04700878348704436,0.06322499970326058,0.08322499970326058,0.09084404732230819,0.099829554568685,0.11182955456868501,0.13619319093232135,0.1374009204009204,0.1624009204009204,0.17235763035763035,0.17791318591318592,0.1755858585858586,0.16782723789620344,0.1808142508832164,0.19475364482261032,0.21216540952849267,0.18632808895433,0.2016058667321078,0.19024223036847143,0.18319461132085238,0.1720835002097413,0.15819461132085239,0.14095323201050758,0.11368050473778028,0.086407777465053,0.056996012759170656
Hypatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333333333333332,0.1796969696969697,0.2666534914361001,0.35183867662128526,0.43308867662128525,0.5136442321768409,0.608381074282104,0.6883810742821039,0.769631074282104,0.8599536549272653,0.8492290172461059,0.8564137679792438,0.8694572462401133,0.8795101562930233,0.8867216947545618,0.891880424913292,0.8745629376467384,0.8820629376467386,0.8859981228319235,0.8784341628764176,0.8912800126787891,0.8877316255820149,0.8786407164911058,0.8661612419426659,0.8628848886663125,0.845352421133845
Inquiry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.02954545454545455,0.0351010101010101,0.052748068924539517,0.06274806892453952,0.06899806892453951,0.08053653046300105,0.09482224474871534,0.10732224474871535,0.12482224474871535,0.1177709626974333,0.13373832866479926,0.14723039215686276,0.1458624031007752,0.1715766888150609,0.19032668881506093,0.20266882429152475,0.20445453857723903,0.21922726584996632,0.23506059918329963,0.24941957354227404,0.26747818160088205,0.2830972292199297,0.2958504175170039,0.2817577534243399,0.2838763974921365,0.2889431688982637,0.3086742094626376,0.32604433933276744,0.33715545044387857,0.34788573281973056,0.3406575878303916,0.3295203329284308,0.3244011183421756,0.33777949672055396,0.34399418598609066,0.36326110327932376,0.35687039884940364,0.3455608750398798,0.35319976392876873,0.3360877151711503,0.319030145874775,0.29550073411006916
International Journal for Philosophy of Religion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.02,0.02,0.02,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.014285714285714285,0.047619047619047616,0.047619047619047616,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.09444444444444444,0.09444444444444444
Isis,0.125,0.09821428571428571,0.12999231950844856,0.10999423963133641,0.09852170749454281,0.122101422912119,0.10465836249610201,0.09752844813647021,0.09727396448109521,0.10572838621480388,0.10499309209715682,0.09785023495429969,0.07849539624462225,0.07825730100652702,0.07299414311179017,0.0573274764451235,0.0693274764451235,0.074821981939629,0.07958388670153375,0.061402068519715566,0.06016367842683632,0.07781073725036573,0.07781073725036573,0.08843344787307636,0.09676678120640969,0.08843344787307636,0.07643344787307636,0.07698784842747691,0.06654828798791648,0.07154828798791649,0.07768863886510946,0.07115269115269116,0.08226380226380228,0.08354585354585355,0.09271252021252022,0.11176013926013925,0.1250934725934726,0.1276159951159951,0.13210317460317458,0.1421031746031746,0.12998196248196245,0.13992348294979873,0.15381237183868762,0.168724652540442,0.1655103668261563,0.1675153793574846,0.18751537935748458,0.21918204602415128,0.25084871269081793,0.2580709349130402,0.27019214703425226,0.2952933616091511,0.3202933616091511,0.3331588586851745,0.3605398110661268,0.35527665317139,0.3745748987854251,0.3745748987854251,0.36986901643248393,0.36907536563883314,0.35240869897216653,0.3062548528183203
Journal of Medical Ethics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.05,0.09,0.09,0.09,0.09,0.12333333333333334,0.12333333333333334,0.14,0.15666666666666668,0.13166666666666668,0.13999999999999999,0.1,0.125,0.1375,0.15416666666666667,0.14226190476190476,0.16226190476190475,0.17559523809523808,0.25892857142857145,0.27226190476190476,0.28654761904761905,0.3210303776683087,0.3155955950596131,0.32976226172627976,0.35222602984222173,0.3557974584136503,0.41079745841365034,0.42365460127079324,0.39288537050156236,0.3795520371682291,0.4097107673269592,0.4059972394755003,0.486432022084196,0.45976535541752933,0.42063492063492064,0.3956349206349207
Journal of Nietzsche Studies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.075,0.175,0.275,0.275,0.275,0.275
Journal of Philosophical Logic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333332,0.021025641025641025,0.028168498168498167,0.028168498168498167,0.03993320405085111,0.03993320405085111,0.03993320405085111,0.03993320405085111,0.03993320405085111,0.0553178194354665,0.041984486102133164,0.03429217840982547,0.027149321266968323,0.027149321266968323,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.03205128205128205,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.023333333333333334,0.023333333333333334,0.029215686274509805,0.029215686274509805,0.029215686274509805,0.029215686274509805,0.025882352941176474,0.025882352941176474,0.043529411764705886,0.05405572755417957,0.05193451543296744,0.07501143850989053,0.0762719427115712,0.0962719427115712,0.10153510060630803,0.10153510060630803,0.10248748155868899,0.10248748155868899
Journal of the History of Ideas,0.0,0.047619047619047616,0.031746031746031744,0.05012531328320802,0.040100250626566414,0.040992633097896254,0.057993685512482504,0.06545035717636337,0.06859476193454522,0.07711990112570608,0.0866437106495156,0.07711990112570608,0.08581555329961912,0.08362257084347877,0.08362257084347877,0.08979140201230994,0.08450568772659564,0.07728643638969725,0.08095491465056681,0.08375211744776963,0.0819206156162678,0.0856243193199715,0.09359533381272513,0.09726200047939178,0.10635290957030086,0.10635290957030086,0.10740332973836811,0.11396898630402467,0.1249255080431551,0.11978716812220647,0.12262117621937248,0.13255383615203237,0.13017288377108,0.13121636203194958,0.1517550825706701,0.16326301907860663,0.16058922228716277,0.15304953974748028,0.13645694715488768,0.13769918317973237,0.1502497904671818,0.1532800934974848,0.15149437921177053,0.15663271913271914,0.15081261331261334,0.1508126133126133,0.1599035224035224,0.1680967997144468,0.18421880407174523,0.18572256347024152,0.19900927675695482,0.21034261009028815,0.2311759434236215,0.2399172021648802,0.2383299005775786,0.23277434502202304,0.24125919350687147,0.22949448762451854,0.22701770743876012,0.2397996623259781,0.21772174024805602,0.21472174024805604
Law and Philosophy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009090909090909092,0.009090909090909092,0.018181818181818184,0.018181818181818184,0.046753246753246755,0.05786435786435786,0.07453102453102453,0.07453102453102453,0.09271284271284272,0.13886668886668888,0.13886668886668888,0.13886668886668888,0.1397757797757798,0.14644244644244647,0.13605283605283608,0.14160839160839161,0.14073119862593547,0.15323119862593548,0.1526964392676467,0.12797116454237195,0.14665803322924065,0.16888025545146287,0.17138025545146288,0.1789993030705105,0.16990839397960142,0.180514454585662,0.20472498090145147,0.2144472031236737,0.1968001443001443
Linguistics and Philosophy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.05333333333333333,0.05333333333333333,0.05333333333333333,0.09333333333333334,0.11072463768115941,0.15617918313570484,0.1784014053579271,0.1855442625007842,0.1998299767864985,0.19376937072589245,0.19376937072589245,0.19376937072589245,0.21599159294811465,0.18099159294811468,0.16360028860028858,0.12814574314574315,0.11501443001443001,0.10787157287157287,0.13108585858585858,0.1422746697746698,0.15084609834609836,0.17811882561882564,0.1781188256188256,0.20645215895215893,0.22073787323787322,0.22502358752358753,0.23815490065490064,0.2681549006549006,0.25922632922632916,0.23841184958832015,0.23291734409381468,0.21814461682108738,0.19592239459886518,0.16258906126553188
Mind,0.0,0.027777777777777776,0.018518518518518517,0.05555555555555555,0.04444444444444444,0.037037037037037035,0.031746031746031744,0.039141414141414144,0.03479236812570146,0.0455988455988456,0.058098845598845594,0.07072510822510822,0.07507293431206474,0.06366942554013492,0.06866942554013493,0.07393258343487177,0.08262823560878481,0.07941967945905218,0.07941967945905218,0.0731339651733379,0.07491967945905217,0.06073786127723402,0.056390035190277486,0.05112687729554064,0.06151149268015603,0.05624833478541917,0.056248334785419185,0.07536598184424272,0.08900234548060634,0.08535017156756287,0.07875676497415626,0.08547105068844198,0.09261390783129911,0.09261390783129911,0.08177474699213828,0.09963188984928115,0.0946399413790718,0.07276494137907182,0.05912857774270817,0.062473059348059336,0.06948663400869284,0.062476051998110814,0.06470819485525367,0.06470819485525367,0.06400889415595298,0.056866037013095824,0.06056974071679953,0.06825555152761034,0.08075555152761035,0.08188677324706736,0.07718089089412619,0.08524189307277544,0.08539070259658495,0.0901526073584897,0.09463978684566919,0.08670327890916127,0.0876292048350872,0.10623015873015873,0.09373015873015873,0.08490662931839403,0.08780985512484564,0.08513605833340179
Philosophical Issues,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.017142857142857144,0.02380952380952381,0.02380952380952381,0.02380952380952381,0.02380952380952381,0.02380952380952381,0.02380952380952381,0.02380952380952381,0.02380952380952381,0.01380952380952381,0.006666666666666668,0.0,0.0,0.0,0.0,0.0
Philosophical Perspectives,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.015384615384615385,0.021634615384615384,0.03592032967032967,0.04092032967032967,0.07901556776556776,0.07901556776556776,0.07901556776556776,0.0907802736479207,0.0907802736479207,0.083087965955613,0.07539565826330533,0.06914565826330532,0.05485994397759103,0.049859943977591026,0.01176470588235294,0.01176470588235294,0.01176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philosophical Studies: An International Journal for Philosophy in the Analytic Tradition,0.0,0.0625,0.041666666666666664,0.03125,0.025,0.020833333333333332,0.04642857142857143,0.053125000000000006,0.055769230769230765,0.06447802197802197,0.06447802197802197,0.06031135531135532,0.07142246642246644,0.07142246642246644,0.07856532356532357,0.07856532356532357,0.07856532356532356,0.06856532356532356,0.06087301587301588,0.04658730158730158,0.04658730158730158,0.03825396825396825,0.030714285714285715,0.03488095238095238,0.02773809523809524,0.03173809523809524,0.017095238095238094,0.023217687074829928,0.027662131519274373,0.038078798185941044,0.05080607091321376,0.05891417902132188,0.059888204995347846,0.0654776358896568,0.08126710957386732,0.09060044290720064,0.09381472862148638,0.09032385858926295,0.09800062626603062,0.10008395959936398,0.09846779798320235,0.0996189491343535,0.10475091394373766,0.10166148304942872,0.09902990410206029,0.10125212632428253,0.10583859248969604,0.12028018427403495,0.11698250156458752,0.10793077742665651,0.10931966631554539,0.10720326419914328,0.1092905507266575,0.12012388405999083,0.12091947769524176,0.11826714794613782,0.12407477045067501,0.12063796335533135,0.12431443394356663,0.13625077346611306,0.13406005181662853,0.12691719467377136
Philosophy,0.0,0.0,0.0,0.25,0.3333333333333333,0.27777777777777773,0.2738095238095238,0.23958333333333331,0.21296296296296294,0.19166666666666665,0.19166666666666665,0.23166666666666663,0.23166666666666663,0.13166666666666665,0.065,0.065,0.049090909090909095,0.0590909090909091,0.0715909090909091,0.0715909090909091,0.0715909090909091,0.04977272727272728,0.060883838383838394,0.06921717171717173,0.0858838383838384,0.09588383838383839,0.10762626262626263,0.10595959595959595,0.13095959595959594,0.14345959595959595,0.16197811447811444,0.16879629629629628,0.17643518518518517,0.19032407407407406,0.1903240740740741,0.20137670565302143,0.1896342814105972,0.19869225242508995,0.1778589190917566,0.1744498281826657,0.161194467558884,0.1504801818445983,0.1428412929557094,0.1311453865229609,0.1221710275486019,0.11222950708076566,0.10698475183601044,0.09959344748818433,0.09792678082151765,0.09994698284171968,0.1077273032078524,0.11975737839582234,0.11633857497701891,0.1224789258542119,0.11954852292380898,0.10843741181269786,0.11635596384889693,0.1349273924203255,0.13421310670603978,0.12310199559492867,0.14339185066739246,0.11707606119370824
Philosophy & Public Affairs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.020833333333333332,0.026715686274509803,0.026715686274509803,0.032271241830065356,0.04060457516339869,0.04060457516339869,0.04060457516339869,0.05727124183006536,0.07949346405228758,0.09282679738562091,0.08620915032679739,0.09366013071895425,0.10699346405228757,0.11961972667855021,0.11897870103752455,0.12731203437085786,0.15458476164358514,0.13791809497691848,0.13236253942136295,0.1281201151789387,0.12223776223776224,0.1089044289044289,0.11779331779331778,0.11961149961149961,0.1244191919191919,0.11608585858585858,0.09547979797979797,0.09964646464646465,0.09474450386215091,0.09815359477124183,0.09815359477124183,0.12037581699346407,0.10926470588235296,0.08926470588235294,0.07676470588235293
Philosophy and Phenomenological Research,0.13333333333333333,0.06666666666666667,0.044444444444444446,0.03333333333333333,0.026666666666666665,0.022222222222222223,0.019047619047619046,0.024479166666666666,0.02175925925925926,0.019583333333333335,0.00625,0.00625,0.013392857142857142,0.02589285714285714,0.02589285714285714,0.02589285714285714,0.02589285714285714,0.024906015037593984,0.024906015037593984,0.030169172932330825,0.030169172932330825,0.030169172932330825,0.030169172932330825,0.027192982456140345,0.027192982456140345,0.03195488721804511,0.03195488721804511,0.03257408226448474,0.037574082264484734,0.0323109243697479,0.047310924369747896,0.054453781512605035,0.05257408226448475,0.05481497862302816,0.059162804709984675,0.059162804709984675,0.07454742009460005,0.08199840048675691,0.08876310636910986,0.09221138223117883,0.08755620981738574,0.09420645612280446,0.0980342073189767,0.09876950143662376,0.10553278646077835,0.11410421503220691,0.10871959964759155,0.11333498426297614,0.11695489376523857,0.12276587716242889,0.12371137215686714,0.12102937981970241,0.12119772998805256,0.12975036156699993,0.13215276396940231,0.13044733761281319,0.1353409546340898,0.11739223668537183,0.10200762130075644,0.09274836204149718,0.08145803946085203,0.07034692834974092
