name,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Philosophy and Phenomenological Research,0.133333333333333,0.0666666666666665,0.044444444444444335,0.03333333333333325,0.0266666666666666,0.0,0.0,0.0125,0.0125,0.0125,0.0125,0.0125,0.01428571428571428,0.03928571428571428,0.03928571428571428,0.03928571428571428,0.03928571428571428,0.03552631578947368,0.010526315789473679,0.021052631578947358,0.021052631578947358,0.021052631578947358,0.02481203007518796,0.043859649122807,0.03333333333333332,0.04285714285714284,0.04285714285714284,0.040336134453781494,0.03128851540616247,0.03128851540616247,0.051764705882352935,0.06605042016806721,0.06481203007518796,0.07834144183989375,0.0870370940138068,0.06656090353761632,0.08304442002113263,0.09918477089832556,0.09918477089832556,0.09738567044855044,0.10855151609715452,0.10536849222447553,0.0968836437396271,0.0983542319749213,0.11367990247300556,0.11965691396725857,0.11207070707070696,0.1297863247863246,0.13555555555555518,0.1318518518518515,0.1277658303464751,0.1299880525686973,0.11260913518978,0.12394516757844401,0.13245367608695252,0.1331288448791505,0.1406938566994813,0.1221753381809628,0.0800700750230682,0.053043047996041204,0.029787234042553002,0.0
Philosophy and Public Affairs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01666666666666666,0.01666666666666666,0.01666666666666666,0.041666666666666664,0.053431372549019605,0.036764705882352935,0.047875816993464035,0.0645424836601307,0.0395424836601307,0.027777777777777755,0.07777777777777775,0.11111111111111108,0.12111111111111099,0.13287581699346393,0.15954248366013052,0.13620915032679712,0.12812834224598893,0.1168462909639377,0.12174825174825143,0.14962703962703922,0.1396270396270393,0.13659673659673627,0.13939393939393913,0.12272727272727244,0.06818181818181804,0.09595959595959577,0.10262626262626258,0.10944444444444441,0.10944444444444441,0.12277777777777774,0.10333333333333332,0.08686274509803912,0.08686274509803912,0.08686274509803912,0.1179738562091502,0.1151960784313724,0.09166666666666659,0.0666666666666666
Philosophy of Science,0.105263157894736,0.052631578947368,0.05592105263157867,0.041940789473684,0.060825358851674394,0.039772727272727196,0.048863636363636276,0.03636363636363628,0.05741626794258348,0.041254651780967384,0.0507784613047769,0.04858410393800574,0.057675013028914826,0.05200699683458301,0.05828719007129798,0.04876338054748846,0.056152543109064826,0.04706163401815574,0.03167701863354036,0.01428571428571428,0.0257142857142857,0.0219548872180451,0.02783724015922156,0.0380936504156318,0.048619966205105475,0.05200620959134885,0.0483764455260131,0.05787870796945203,0.07034957044031438,0.0709343657619518,0.068619550947137,0.0668512043512042,0.061722999222999064,0.0434401709401709,0.04258547008547005,0.04826728826728821,0.05647241647241642,0.07324303324303319,0.08784620784620778,0.09981201981201973,0.09663020163020156,0.10234448734448728,0.0867460317460317,0.07981962481962479,0.08140692640692639,0.09581869111280858,0.10877107206518954,0.13569866502017972,0.1451990745205892,0.14638955071106538,0.1481466171740142,0.1355014558836916,0.11589529150013003,0.13904978928149342,0.15285575943074703,0.1567746475601616,0.18980076123143638,0.1973665507051206,0.1711089498206541,0.17230297967140049,0.1372152603731549,0.0848343079922027
Proceedings of the Aristotelian Society,0.0,0.0,0.3333333333333333,0.25,0.2,0.25,0.25,0.05,0.05,0.15,0.1,0.1,0.1,0.13999999999999999,0.04,0.04,0.09,0.09,0.05,0.05,0.15,0.1,0.1666666666666666,0.2666666666666666,0.2666666666666666,0.2466666666666666,0.2799999999999998,0.2799999999999998,0.1799999999999998,0.1799999999999998,0.1799999999999998,0.14666666666666658,0.14666666666666658,0.14666666666666658,0.14666666666666658,0.08333333333333326,0.11666666666666645,0.09999999999999985,0.09999999999999985,0.13333333333333305,0.13484848484848458,0.10151515151515138,0.07151515151515138,0.07151515151515138,0.06895104895104878,0.10531468531468499,0.12349650349650318,0.14965034965034918,0.20965034965034918,0.20745254745254696,0.20290709290709258,0.1847252747252744,0.1847252747252744,0.1780586080586076,0.1744871794871792,0.1244871794871792,0.19115384615384579,0.1574999999999998,0.19749999999999981,0.2324999999999998,0.2753571428571426,0.20869047619047598
Synthese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0266666666666666,0.0266666666666666,0.0582456140350876,0.0582456140350876,0.0582456140350876,0.031578947368421,0.031578947368421,0.0222222222222222,0.0333333333333333,0.0333333333333333,0.0407407407407407,0.0629629629629629,0.05407407407407402,0.04867724867724862,0.053025074764205135,0.05990338164251201,0.05072463768115938,0.042654462242562904,0.04906138864948932,0.05523987835200648,0.056743637750502715,0.07784650095304776,0.08653683143040394,0.10774895264252501,0.12722263685305132,0.137239614781744,0.13386250408756,0.1416481461502496,0.1305370350391386,0.1144905234112316,0.09979518290943952,0.08013706325132001,0.07839793281653742,0.07839793281653742,0.07873015873015868,0.08813186813186798,0.08632308260215223,0.07965641593548554,0.07410086037993,0.08794014609421572,0.08507438440492472,0.10654128959275996,0.12498365719400606,0.14452388707906338,0.1163988870790634
The British Journal for the Philosophy of Science,0.0,0.0,0.06666666666666667,0.07777777777777775,0.0622222222222222,0.07888888888888887,0.07888888888888887,0.05888888888888886,0.12757575757575745,0.12757575757575745,0.17757575757575741,0.2275757575757574,0.2475757575757574,0.185238095238095,0.2709523809523806,0.20428571428571402,0.154285714285714,0.11428571428571399,0.10238095238095227,0.056666666666666664,0.056666666666666664,0.06843137254901961,0.08948400412796681,0.08392844857241125,0.04392844857241124,0.04392844857241124,0.05121136173767734,0.05238095238095234,0.04126984126984124,0.04126984126984124,0.06793650793650784,0.061388888888888805,0.0391666666666666,0.0391666666666666,0.04825757575757568,0.03335561497326202,0.0362402303578774,0.050033333806153255,0.050033333806153255,0.05473552816352003,0.05725653656688138,0.041871921182266,0.04626063591580831,0.05768920734437973,0.047977736549165095,0.05187384044526899,0.05956614813757667,0.05877563430358458,0.07234706287501316,0.09903466099118255,0.10154249798177797,0.10923480567408565,0.12517683465959278,0.12017683465959277,0.10758942207218036,0.0940426240426239,0.11502164502164472,0.08168831168831152,0.07987012987012969,0.08168831168831152,0.11740259740259718,0.10411588411588397
Journal of Philosophical Logic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266666666666666,0.04205128205128198,0.05633699633699626,0.05633699633699626,0.07986640810170206,0.053199741435035454,0.037815126050420075,0.0235294117647058,0.0235294117647058,0.030769230769230597,0.030769230769230597,0.030769230769230597,0.030769230769230597,0.030769230769230597,0.0,0.0,0.0,0.0,0.0333333333333332,0.0333333333333332,0.0333333333333332,0.0333333333333332,0.046666666666666516,0.013333333333333319,0.025098039215686256,0.025098039215686256,0.025098039215686256,0.01176470588235294,0.03843137254901954,0.0266666666666666,0.061960784313725405,0.08301341589267261,0.09210432498358169,0.11159150447076108,0.12587721875647534,0.13058310110941657,0.12005678531994304,0.11096587622903395,0.09338345864661637,0.07909774436090208
The Philosophical Review,0.0,0.0,0.0,0.01666666666666665,0.013333333333333319,0.023859649122806997,0.03562435500515994,0.04432000717907297,0.05825940111846686,0.05825940111846686,0.06439975199565984,0.06439975199565985,0.06403743315508012,0.03676470588235292,0.04476470588235292,0.02809803921568626,0.01633333333333332,0.008,0.008,0.0,0.009523809523809521,0.03174603174603172,0.048412698412698386,0.0684126984126984,0.0684126984126984,0.08746031746031727,0.08746031746031725,0.07948930296756364,0.07125400884991658,0.08077781837372609,0.0922063898022977,0.1199841675800755,0.16128851540616246,0.1895238095238095,0.18,0.13999999999999999,0.11499999999999999,0.08318181818181818,0.043181818181818175,0.07651515151515138,0.13365800865800836,0.12971064023695558,0.12263993316624851,0.1579340508133073,0.1496007174799741,0.10784247572173247,0.10217445952740065,0.11328557063851177,0.12084859584859575,0.12084859584859575,0.15161782661782638,0.1584554334554332,0.15161782661782636,0.12876068376068356,0.12376068376068357,0.13760683760683756,0.13356643356643355,0.13356643356643355,0.13856643356643356,0.11856643356643355,0.05856643356643356,0.04038461538461538
median,0.0,0.0,0.0,0.019696969696969685,0.01666666666666666,0.01,0.01,0.024431818181818096,0.02020202020202019,0.029292929292929197,0.029292929292929197,0.03984487734487732,0.04709147476842565,0.0380252100840336,0.03964285714285714,0.03369187675070027,0.02916666666666666,0.02285714285714282,0.0233333333333333,0.02726190476190476,0.036250000000000004,0.03492063492063491,0.03983709273182954,0.042955465587044495,0.04418644650842782,0.04339279571477704,0.05165831244778601,0.06005046509583711,0.06303343829659605,0.07227921295616378,0.06872021378644579,0.0705317591093452,0.06412170131210375,0.0770935884335584,0.08240743589579227,0.0819264069264068,0.07454798856114636,0.07570178418004493,0.08284635439962777,0.08152599147277767,0.09525043156622097,0.09971361971361939,0.09181483774282939,0.09299024730059194,0.09579799411318429,0.10657858051820873,0.11042088956794825,0.12181315588436309,0.1127081304749898,0.09977336383985988,0.10208438030402028,0.10588261084865527,0.098471462228302,0.10422892703943681,0.11009096380293105,0.10983685143368051,0.12271601517497525,0.11448829089549155,0.11642740429505122,0.11521708683473375,0.10253993069083435,0.088426407900092
q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00588235294117647,0.0,0.004,0.0,0.004761904761904761,0.0,0.01597744360902255,0.02309782608695651,0.023040935672514598,0.03169172932330825,0.041050703682282606,0.04573211875843451,0.045924426450742184,0.04806267806267801,0.05780454569095538,0.06125628456510802,0.054949358781950536,0.04708240431066514,0.05376114081996431,0.05780450384855418,0.055856147412211454,0.057603119981552396,0.048697985584395295,0.06333053520553499,0.058504691824704434,0.07041757934711208,0.06904832232038088,0.06432149742114235,0.07279190365877662,0.07913024656502912,0.08655531457779811,0.09018289447058096,0.07624206306316658,0.09354251521632162,0.09270944949333679,0.08553474050946225,0.08495001122908094,0.09070728291316518,0.09043591599319137,0.08127389552312142,0.10110179002042988,0.10138127180696829,0.1021268539467067,0.0862440258389203,0.07789432653403239,0.05352564102564099
q3,0.0,0.005208333333333325,0.04229797979797979,0.03548519736842094,0.04787878787878777,0.04094065656565647,0.04221590909090907,0.05037878787878785,0.05762705123655432,0.04998151694628337,0.06699134199134194,0.0684554916524225,0.08679137891094388,0.08499999999999999,0.06371539255347348,0.0589089324100765,0.07738095238095237,0.04886765408504537,0.049761744514739525,0.05142058150491318,0.057061403508771896,0.05883608942809524,0.05214902576308933,0.05221978048007046,0.05700603064157441,0.05814413150359318,0.07472850678733023,0.08313410337437777,0.0868980785296574,0.08344942315951182,0.08165356096325205,0.09101544481647159,0.09177073434695379,0.10200435078337543,0.1043117737525631,0.10098065092217506,0.11541666666666661,0.10004095604865809,0.10122351332877633,0.0986893344130185,0.11344572263436312,0.11460170892059407,0.1219711721027507,0.1378036379724298,0.14013231625784187,0.12237694423522857,0.1193860306360304,0.13460867246622488,0.13554095664795635,0.12359940984940969,0.13286102705335986,0.13136640339744587,0.1134306742673675,0.1251490466240039,0.12740499611769268,0.12817862702541957,0.1360803269199683,0.13865412270296892,0.13260864135864125,0.12665051330764013,0.1283172706779514,0.10302397809061163
